cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00797654,N,Q2,P2022,202207149518436200,24E,ORG,RIGHT LINE COMMUNICATIONS,DANIEL ISLAND,SC,29492,NA,NA,NA,32500,S2MO00726,S2MO00726,SE.4144,1610504,NA,NA,4072720221552924e3
C00715433,N,Q2,P2022,2.0220714951847402e+17,24E,ORG,"AMERICAN STRATEGY AND CONSULTING, INC",JONESBOROUGH,TN,37659,NA,NA,NA,6250,H2MO04223,H2MO04223,SE.5123,1611184,NA,NA,4072420221543670300
C00715433,N,Q2,P2022,2.0220714951847402e+17,24E,ORG,"TRIPLE STAR CONSULTING, LLC",SHERIDAN,WY,82801,NA,NA,NA,29500,H2MO04223,H2MO04223,SE.5125,1611184,NA,NA,4072420221543670300
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,914,S0MO00183,S0MO00183,SE-S840024,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,909,S0MO00183,S0MO00183,SE-S785248,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,886,S0MO00183,S0MO00183,SE-S785302,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,1006,S0MO00183,S0MO00183,SE-S785318,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,1006,S0MO00183,S0MO00183,SE-S785334,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,945,S0MO00183,S0MO00183,SE-S631975,1630416,NA,INVOICE PAID AFTER CLOSE OF BOOKS,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,870,S0MO00183,S0MO00183,SE-S785270,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,1071,S0MO00183,S0MO00183,SE-S785350,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,880,S0MO00183,S0MO00183,SE-S839992,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,1036,S0MO00183,S0MO00183,SE-S839960,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,1042,S0MO00183,S0MO00183,SE-S839976,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,907,S0MO00183,S0MO00183,SE-S840040,1630416,X,INVOICE PAID AFTER CLOSE OF BOOKS,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,879,S0MO00183,S0MO00183,SE-S840008,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,949,S0MO00183,S0MO00183,SE-S631959,1630416,NA,INVOICE PAID AFTER CLOSE OF BOOKS,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518370,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,943,S0MO00183,S0MO00183,SE-S785286,1630416,NA,NA,4092020221576259e3
C00755694,A,Q1,P2022,202209199528518400,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,1059,S0MO00183,S0MO00183,SE-S785366,1630416,NA,NA,4092020221576259e3
C00755694,A,M5,P2022,202209199528518460,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,928,S0MO00183,S0MO00183,SE-S887992,1630418,NA,NA,4092020221576259e3
C00755694,A,M5,P2022,202209199528518460,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,925,S0MO00183,S0MO00183,SE-S888008,1630418,NA,NA,4092020221576259e3
C00755694,A,M5,P2022,202209199528518460,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,830,S0MO00183,S0MO00183,SE-S888024,1630418,X,INVOICE ISSUED AND PAID AFTER CLOSE OF BOOKS.,4092020221576259e3
C00755694,A,M5,P2022,202209199528518460,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,907,S0MO00183,S0MO00183,SE-S840040,1630418,NA,NA,4092020221576259e3
C00755694,A,M5,P2022,202209199528518460,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,923,S0MO00183,S0MO00183,SE-S887976,1630418,NA,NA,4092020221576259e3
C00755694,A,M6,P2022,202209199528518940,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,830,S0MO00183,S0MO00183,SE-S888024,1630423,NA,NA,4092020221576259e3
C00755694,A,M6,P2022,202209199528518940,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,826,S0MO00183,S0MO00183,SE-S936306,1630423,NA,NA,4092020221576259e3
C00755694,A,M6,P2022,202209199528518940,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,564,S0MO00183,S0MO00183,SE-S936322,1630423,NA,NA,4092020221576259e3
C00755694,A,M6,P2022,202209199528518940,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,642,S0MO00183,S0MO00183,SE-S936354,1630423,NA,NA,4092020221576259e3
C00755694,A,M6,P2022,202209199528518940,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,636,S0MO00183,S0MO00183,SE-S936338,1630423,X,INVOICE PAID AFTER CLOSE OF BOOKS.,4092020221576259e3
C00448696,N,M9,G2022,202209209528604830,24E,ORG,O2M DIGITAL,LOVELAND,CO,805370881,NA,NA,NA,1428,S2MO00544,S2MO00544,EF38CCF9CF4E64D2ABE0,1631115,NA,NA,4092020221576261600
C00448696,N,M9,P2022,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,1,S2MO00544,S2MO00544,E156407549A924838B3F,1631115,NA,NA,4092020221576261600
C00448696,N,M9,P2024,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,1,S8MO00160,S8MO00160,E24B000B8300440069B6,1631115,NA,NA,4092020221576261600
C00448696,N,M9,P2022,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,276,S2MO00544,S2MO00544,EB42D3189812A47AD8D6,1631115,NA,NA,4092020221576261600
C00448696,N,M9,G2022,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,106,S2MO00544,S2MO00544,EA771482022BE44BFA14,1631115,NA,NA,4092020221576261600
C00448696,N,M9,G2022,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,342,S2MO00544,S2MO00544,EFC40E99D23E146249FE,1631115,NA,NA,4092020221576261600
C00448696,N,M9,G2022,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,146,S2MO00544,S2MO00544,EBD3EEC02F7CB4052B41,1631115,NA,NA,4092020221576261600
C00448696,N,M9,P2024,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,3,S8MO00160,S8MO00160,EAA10AE4DC46D4764B5A,1631115,NA,NA,4092020221576261600
C00448696,N,M9,G2022,202209209528604830,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,94,S2MO00544,S2MO00544,EE32D52CD1EBE4B16BB6,1631115,NA,NA,4092020221576261600
C00448696,N,M9,G2022,202209209528604830,24E,ORG,ALLEGIANCE DIRECT LLC,PURCELLVILLE,VA,201323320,NA,NA,NA,18985,S2MO00544,S2MO00544,EB43A5A29C14E4784B0A,1631115,NA,NA,4092020221576261600
C00448696,N,M9,G2022,202209209528604830,24E,ORG,ENVISION PRINTERS/MARKETING,LEESBURG,VA,20176,NA,NA,NA,10448,S2MO00544,S2MO00544,E863A92A7FF2D48D9BC0,1631115,NA,NA,4092020221576261600
C00815316,A,Q2,P2022,202209129528423870,24E,ORG,FIDI MEDIA LLC,NEW YORK,NY,11011,NA,NA,NA,641799,S2MO00734,S2MO00734,SE.4172,1629189,NA,NA,4091320221575435e3
C00815316,A,Q2,P2022,202209129528423870,24E,ORG,GREAT LAKE STRATEGY,CANFIELD,OH,44406,NA,NA,NA,125000,S2MO00734,S2MO00734,SE.4156,1629189,NA,NA,4091320221575435e3
C00815316,A,Q2,P2022,202209129528423870,24E,ORG,GREAT LAKE STRATEGY,CANFIELD,OH,44406,NA,NA,NA,50000,S2MO00734,S2MO00734,SE.4157,1629189,NA,NA,4091320221575435e3
C00748475,N,M9,P2022,202209129528393600,24E,ORG,RAMPART STRATEGIC LLC,RICHMOND,VA,23230,NA,NA,NA,5655,H2MO04199,H2MO04199,SE.4557,1629108,NA,NA,4091220221575334400
C00797654,T,TER,P2022,202209129528393600,24E,ORG,RIGHT LINE COMMUNICATIONS,DANIEL ISLAND,SC,29492,NA,NA,NA,3200,S2MO00726,S2MO00726,SE.4170,1629110,NA,NA,4091220221575334400
C00797654,T,TER,P2022,202209129528393600,24E,ORG,RIGHT LINE COMMUNICATIONS,DANIEL ISLAND,SC,29492,NA,NA,NA,18000,S2MO00726,S2MO00726,SE.4175,1629110,NA,NA,4091220221575334400
C00797654,T,TER,P2022,202209129528393600,24E,ORG,RIGHT LINE COMMUNICATIONS,DANIEL ISLAND,SC,29492,NA,NA,NA,8000,S2MO00726,S2MO00726,SE.4177,1629110,NA,NA,4091220221575334400
C00797654,T,TER,P2022,202209129528393600,24E,ORG,RIGHT LINE COMMUNICATIONS,DANIEL ISLAND,SC,29492,NA,NA,NA,22000,S2MO00726,S2MO00726,SE.4167,1629110,NA,NA,4091220221575334400
C00755694,A,M7,P2022,202209199528519e3,24E,ORG,LIVE TRANSFERS AND DONOR CREATION LLC,SAN JUAN,PR,00909,NA,NA,NA,636,S0MO00183,S0MO00183,SE-S936338,1630426,NA,NA,4092020221576259e3
C00742635,N,M9,P2022,202209209528592220,24A,ORG,EMOTIVE,LOS ANGELES,CA,900641619,NA,NA,NA,600,S2MO00536,S2MO00536,E6F76D8CC3B474144B63,1630927,X,NA,4092220221576546300
C00742635,N,M9,P2022,202209209528592220,24A,ORG,NATIONAL ASSOCIATION FOR GUN RIGHTS,LOVELAND,CO,805373150,NA,NA,NA,15,S2MO00536,S2MO00536,E171A30924145479AB07,1630927,X,NA,4092220221576546300
C00489625,N,M9,P2022,202209209528720640,24E,ORG,CAMPAIGN HQ,BROOKLYN,IA,52211,NA,NA,NA,13598,S2MO00593,S2MO00593,SE.12778,1631573,NA,NA,4092220221576546300
C00489625,N,M9,P2022,202209209528720640,24E,ORG,FACEBOOK,MENLO PARK,CA,94025,NA,NA,NA,19246,S2MO00593,S2MO00593,SE.12777,1631573,NA,NA,4092220221576546300
C00489625,N,M9,P2022,202209209528720640,24E,ORG,THE STRATEGY GROUP FOR MEDIA,DELAWARE,OH,43015,NA,NA,NA,3500,S2MO00593,S2MO00593,SE.12776,1631573,NA,NA,4092220221576546300
C00552851,A,M7,P2022,202209209528606700,24E,ORG,ALLEGIANCE DIRECT LLC,LEESBURG,VA,201762830,NA,NA,NA,11835,H2MO07143,H2MO07143,E957090DB5D4B46C0AD2,1631128,NA,NA,4092120221576408e3
C00552851,A,M7,P2022,202209209528606720,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,21,H2MO07143,H2MO07143,ED8237549550E4FE081F,1631128,NA,NA,4092120221576408e3
C00552851,A,M7,P2022,202209209528606720,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,164,H2MO07143,H2MO07143,E3754A1056A534BB0871,1631128,NA,NA,4092120221576408e3
C00552851,A,M7,P2022,202209209528606720,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,10,H2MO07143,H2MO07143,E2420A6710E6D4C388D7,1631128,NA,NA,4092120221576408e3
C00552851,A,M7,P2022,202209209528606750,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,7,H2MO07143,H2MO07143,E3FC0055E30A64627BB9,1631128,NA,NA,4092120221576408e3
C00552851,A,M7,P2022,202209209528606700,24E,ORG,"ALLIANCE STRATEGIES GROUP, INC.",BOCA RATON,FL,334871357,NA,NA,NA,940,H2MO07143,H2MO07143,E66586405B257455ABB6,1631128,NA,NA,4092120221576408e3
C00552851,A,M7,P2022,202209209528606720,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,34,H2MO07143,H2MO07143,E5964E816089C4ACFBB1,1631128,NA,NA,4092120221576408e3
C00820308,N,M8,P2022,202208209525774200,24E,ORG,MAJORITY STRATEGIES LLC,DALLAS,TX,75267,NA,NA,NA,19322,H2MO07143,H2MO07143,SE.4165,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,STRATEGIC MEDIA SERVICES,ARLINGTON,VA,22203,NA,NA,NA,150300,H2MO07143,H2MO07143,SE.4113,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,STRATEGIC MEDIA SERVICES,ARLINGTON,VA,22203,NA,NA,NA,4750,H2MO07143,H2MO07143,SE.4114,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,STRATEGIC MEDIA SERVICES,ARLINGTON,VA,22203,NA,NA,NA,16500,H2MO07143,H2MO07143,SE.4115,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,STRATEGIC MEDIA SERVICES,ARLINGTON,VA,22203,NA,NA,NA,318600,H2MO07143,H2MO07143,SE.4167,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,STRATEGIC MEDIA SERVICES,ARLINGTON,VA,22203,NA,NA,NA,9500,H2MO07143,H2MO07143,SE.4169,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,STRATEGIC MEDIA SERVICES,ARLINGTON,VA,22203,NA,NA,NA,70690,H2MO07143,H2MO07143,SE.4178,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,ADVANTAGE INC,BONITA SPRINGS,FL,34135,NA,NA,NA,10280,H2MO07143,H2MO07143,SE.4185,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,ARENA LLC,SALT LAKE CITY,UT,84106,NA,NA,NA,100000,H2MO04199,H2MO04199,SE.4126,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,DEL CIELO MEDIA LLC,ALEXANDRIA,VA,22301,NA,NA,NA,295920,H2MO04199,H2MO04199,SE.4111,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,DEL CIELO MEDIA LLC,ALEXANDRIA,VA,22301,NA,NA,NA,13150,H2MO04199,H2MO04199,SE.4112,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,DEL CIELO MEDIA LLC,ALEXANDRIA,VA,22301,NA,NA,NA,295920,H2MO04199,H2MO04199,SE.4171,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,DEL CIELO MEDIA LLC,ALEXANDRIA,VA,22301,NA,NA,NA,13150,H2MO04199,H2MO04199,SE.4173,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,MAJORITY STRATEGIES LLC,DALLAS,TX,75267,NA,NA,NA,19322,H2MO07143,H2MO07143,SE.4118,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,MAJORITY STRATEGIES LLC,DALLAS,TX,75267,NA,NA,NA,43750,H2MO07143,H2MO07143,SE.4128,1626573,NA,NA,4082420221566151700
C00820308,N,M8,P2022,202208209525774200,24A,ORG,MAJORITY STRATEGIES LLC,DALLAS,TX,75267,NA,NA,NA,19322,H2MO07143,H2MO07143,SE.4156,1626573,NA,NA,4082420221566151700
C00432260,N,M9,G2022,2.0220920952875158e+17,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,155,H2MO07143,H2MO07143,SE.34288,1631703,NA,NA,4092220221576546300
C00432260,N,M9,G2022,2.0220920952875158e+17,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,54,H2MO07143,H2MO07143,SE.34289,1631703,NA,NA,4092220221576546300
C00817122,A,M9,P2022,2.0220920952875162e+17,24E,ORG,MCSHANE LLC,LAS VEGAS,NV,89117,NA,NA,NA,30682,S2MO00544,S2MO00544,SE.5376,1631704,NA,NA,4092320221576785e3
C00817122,A,M9,P2022,2.0220920952875162e+17,24E,ORG,VOTORIOUS LLC,PRINCETON,WV,24740,NA,NA,NA,2704,S2MO00544,S2MO00544,SE.5418,1631704,X,NA,4092320221576785e3
C00432260,N,M9,P2022,2.0220920952875158e+17,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,64,H2MO07143,H2MO07143,SE.34287,1631703,NA,NA,4092220221576546300
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.11167,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,27,H2MO07143,H2MO07143,SE.11160,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,80154,H2MO07143,H2MO07143,SE.11177,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,217674,H2MO07168,H2MO07168,SE.11178,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,94543,H2MO07143,H2MO07143,SE.11164,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,160946,H2MO07168,H2MO07168,SE.11165,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,39843,H2MO07143,H2MO07143,SE.11290,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,296428,H2MO07168,H2MO07168,SE.11291,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,8971,H2MO07143,H2MO07143,SE.11301,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,9283,H2MO07168,H2MO07168,SE.10658,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,3790,H2MO07168,H2MO07168,SE.10659,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,9344,H2MO07168,H2MO07168,SE.11191,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,1769,H2MO07143,H2MO07143,SE.11179,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,1769,H2MO07168,H2MO07168,SE.11180,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,9112,H2MO07143,H2MO07143,SE.11181,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,9432,H2MO07168,H2MO07168,SE.11182,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,4417,H2MO07143,H2MO07143,SE.11292,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24E,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,86300,H2MO07143,H2MO07143,SE.10699,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,86300,H2MO07168,H2MO07168,SE.10700,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,21198,H2MO07168,H2MO07168,SE.10687,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,46,H2MO07168,H2MO07168,SE.11161,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,21198,H2MO07168,H2MO07168,SE.10727,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,21198,H2MO07168,H2MO07168,SE.11146,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,21198,H2MO07168,H2MO07168,SE.11169,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,21198,H2MO07168,H2MO07168,SE.11166,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,21198,H2MO07168,H2MO07168,SE.11138,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,2526,H2MO07168,H2MO07168,SE.11139,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24E,ORG,"CATAMARAN CONSULTING, LLC",LOS ANGELES,CA,90027,NA,NA,NA,2526,H2MO07143,H2MO07143,SE.11140,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,230,H2MO07168,H2MO07168,SE.10654,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,189,H2MO07168,H2MO07168,SE.10655,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.10688,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WARFIELD AND COMPANY,DELAPLANE,VA,20144,NA,NA,NA,4417,H2MO07168,H2MO07168,SE.11293,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,WPAI,EDMOND,OK,73013,NA,NA,NA,100,H2MO07143,H2MO07143,SE.10705,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WPAI,EDMOND,OK,73013,NA,NA,NA,100,H2MO07168,H2MO07168,SE.10706,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,WPAI,EDMOND,OK,73013,NA,NA,NA,200,H2MO07168,H2MO07168,SE.10689,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,128,H2MO07143,H2MO07143,SE.10703,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.11141,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,135,H2MO07143,H2MO07143,SE.11295,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,135,H2MO07168,H2MO07168,SE.11296,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,51,H2MO07143,H2MO07143,SE.11303,1631041,NA,NA,4092620221576949e3
