"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2403901,"September 1, 2022",Tennessee,Madison,"203 Sealey Dr",1,0,N/A
2403819,"September 1, 2022",Tennessee,Memphis,"2900 block of Oakville Dr",1,0,N/A
2403073,"August 31, 2022",Tennessee,Antioch,"1015 Bell Rd",0,1,N/A
2404351,"August 31, 2022",Tennessee,Memphis,"2800 Lamar Ave",0,2,N/A
2404716,"August 31, 2022",Tennessee,Jackson,"Courtney Cove",1,0,N/A
2403081,"August 31, 2022",Tennessee,Nashville,"1800 Jefferson St",1,0,N/A
2404401,"August 31, 2022",Tennessee,Nashville,"Wallace Rd",0,1,N/A
2404290,"August 31, 2022",Tennessee,Nashville,"600 block of Sylvan St",0,1,N/A
2403075,"August 31, 2022",Tennessee,Murfreesboro,"1501 Molloy Ln",0,1,N/A
2403053,"August 31, 2022",Tennessee,Memphis,"W Van Huesen Dr and Deneen Dr",0,1,N/A
2402421,"August 30, 2022",Tennessee,Hendersonville,"3126 Long Hollow Pike",0,0,N/A
2402335,"August 30, 2022",Tennessee,Memphis,"4400 block of Janssen Dr",0,1,N/A
2402069,"August 30, 2022",Tennessee,Smyrna,"500 Stonecrest Pkwy",1,0,N/A
2402355,"August 30, 2022",Tennessee,Memphis,"W Mitchell Rd and Horn Lake Rd",0,3,N/A
2403062,"August 30, 2022",Tennessee,Bolivar,"500 block of Elm St",0,1,N/A
2402376,"August 29, 2022",Tennessee,Chattanooga,N/A,0,1,N/A
2401484,"August 29, 2022",Tennessee,Hendersonville,"100 block of Cavalier Dr",2,0,N/A
2401368,"August 29, 2022",Tennessee,Memphis,"3465 Lamar Ave",0,1,N/A
2401307,"August 29, 2022",Tennessee,Nashville,N/A,0,2,N/A
2402046,"August 29, 2022",Tennessee,Jackson,"84 Harts Bridge Rd",0,0,N/A
2400927,"August 29, 2022",Tennessee,Memphis,"James Rd and N Hollywood St",1,1,N/A
2399938,"August 28, 2022",Tennessee,Nashville,"579 Stewarts Ferry Pike",1,2,N/A
2400915,"August 28, 2022",Tennessee,Memphis,"3335 Henry Ave",1,0,N/A
2400937,"August 28, 2022",Tennessee,Martin,"500 block of N College St",2,0,N/A
2399896,"August 28, 2022",Tennessee,Chattanooga,"790 E Martin Luther King Blvd",0,1,N/A
2401017,"August 28, 2022",Tennessee,Nashville,"500 block of S 5th St",1,0,N/A
2402485,"August 28, 2022",Tennessee,"Johnson City","121 Spring St",0,1,N/A
2402231,"August 28, 2022",Tennessee,"Johnson City","418 Lee St",0,1,N/A
2400974,"August 27, 2022",Tennessee,Knoxville,"529 Academy Way",0,0,N/A
2399920,"August 27, 2022",Tennessee,Memphis,"33 Beale St",0,1,N/A
2398648,"August 26, 2022",Tennessee,Memphis,N/A,0,1,N/A
2401291,"August 26, 2022",Tennessee,Shelbyville,"238 Anthony Ln",1,0,N/A
2399253,"August 26, 2022",Tennessee,Memphis,"3466 Christine Cir",1,0,N/A
2397604,"August 25, 2022",Tennessee,Nashville,"123 Douglas Ave",0,0,N/A
2397607,"August 25, 2022",Tennessee,"Whites Creek","7277 Old Hickory Blvd",0,0,N/A
2398539,"August 25, 2022",Tennessee,Jackson,"941 North Pkwy",0,1,N/A
2398536,"August 25, 2022",Tennessee,Cleveland,"865 6th St NE",0,1,N/A
2398565,"August 25, 2022",Tennessee,Nashville,"1500 Porter Rd",1,0,N/A
2397600,"August 25, 2022",Tennessee,Knoxville,"381 McConnell St",0,1,N/A
2398762,"August 25, 2022",Tennessee,Hermitage,"Brookside Woods Blvd",1,0,N/A
2397642,"August 24, 2022",Tennessee,Nashville,"198 Haywood Ln",0,1,N/A
2398652,"August 24, 2022",Tennessee,Gallatin,"Ross Ave",0,1,N/A
2397632,"August 24, 2022",Tennessee,Nashville,"6936 US-70S",0,1,N/A
2397052,"August 24, 2022",Tennessee,Memphis,"4907 Airways Blvd",0,2,N/A
2397880,"August 24, 2022",Tennessee,Memphis,"108 N Belvedere Blvd",1,0,N/A
2398802,"August 23, 2022",Tennessee,Jasper,"I-24 and TN-27",1,0,N/A
2396839,"August 23, 2022",Tennessee,Memphis,"4700 block of Pelican Bay Dr",0,1,N/A
2397075,"August 23, 2022",Tennessee,Nashville,"2500 block of Murfreesboro Pike",0,2,N/A
2394934,"August 22, 2022",Tennessee,Memphis,"600 block of Madison Ave",1,0,N/A
2394910,"August 22, 2022",Tennessee,Lawrenceburg,"312 E Gaines St",0,1,N/A
2395889,"August 22, 2022",Tennessee,Waverly,"3241 Forks of the River Rd",0,1,N/A
2394971,"August 22, 2022",Tennessee,Antioch,"200 block of Benzing Rd",1,0,N/A
2404365,"August 22, 2022",Tennessee,Memphis,"1541 Northside Dr",0,1,N/A
2394915,"August 21, 2022",Tennessee,Chattanooga,"3800 block of Wilcox Blvd",0,1,N/A
2393754,"August 21, 2022",Tennessee,Memphis,"308 W Fay Ave",0,1,N/A
2393769,"August 21, 2022",Tennessee,Memphis,"1600 block of Foster Ave",0,1,N/A
2393740,"August 21, 2022",Tennessee,Memphis,"400 block of S Front St",0,1,N/A
2393758,"August 21, 2022",Tennessee,Memphis,"I-240 and Norris Rd",1,3,N/A
2393774,"August 20, 2022",Tennessee,Knoxville,"4418 Western Ave",0,1,N/A
2431924,"August 20, 2022",Tennessee,Memphis,"3088 Lamar Ave",0,1,N/A
2393788,"August 20, 2022",Tennessee,Maryville,"453 Greenbelt Dr",2,0,N/A
2393022,"August 20, 2022",Tennessee,Nashville,"2037 Antioch Pike",0,2,N/A
2392897,"August 19, 2022",Tennessee,Memphis,"6000 block of Whisper Valley Dr",1,1,N/A
2392914,"August 19, 2022",Tennessee,Clarksville,"1210 W Creek Coyote Trail",0,0,N/A
2391409,"August 18, 2022",Tennessee,Memphis,"4100 block of Winchester Rd",0,1,N/A
2392104,"August 18, 2022",Tennessee,Madison,"200 block of Jenna Lee Cir",1,2,N/A
2391493,"August 18, 2022",Tennessee,Memphis,"E Shelby Dr and Faronia Rd",2,0,N/A
2391333,"August 17, 2022",Tennessee,Nashville,"1600 block of 16th Ave N",0,1,N/A
2391411,"August 17, 2022",Tennessee,Elizabethton,"1400 block of Blue Springs Rd",0,1,N/A
2389616,"August 16, 2022",Tennessee,Memphis,"3000 block of Churchill St",1,0,N/A
2389426,"August 16, 2022",Tennessee,Knoxville,"1900 block of Rosedale Ave",1,0,N/A
2388884,"August 16, 2022",Tennessee,Memphis,"Austin Peay Hwy and New Covington Pike",0,6,N/A
2390431,"August 16, 2022",Tennessee,Knoxville,"Wallace St and Moses Ave",0,2,N/A
2388749,"August 15, 2022",Tennessee,Smyrna,"110 Sam Ridley Pkwy E",1,0,N/A
2392069,"August 15, 2022",Tennessee,Knoxville,"2450 Martin Luther King Jr Ave",0,1,N/A
2388434,"August 15, 2022",Tennessee,Memphis,"30 block of W Armstrong Rd",1,0,N/A
2387050,"August 14, 2022",Tennessee,Knoxville,"8111 Gleason Dr",1,1,N/A
2387071,"August 14, 2022",Tennessee,Memphis,"4560 Millbranch Rd",1,1,N/A
2388757,"August 14, 2022",Tennessee,Murfreesboro,"2601 E Main St",0,1,N/A
2388441,"August 14, 2022",Tennessee,Chattanooga,"2700  block of Curtis St",0,1,N/A
2388336,"August 14, 2022",Tennessee,Chattanooga,"2600 Glenwood Pkwy",1,0,N/A
2387076,"August 13, 2022",Tennessee,Memphis,"5100 block of Yale Rd",1,0,N/A
2387069,"August 13, 2022",Tennessee,Memphis,"2800 block of Chelsea Ave",1,0,N/A
2386403,"August 13, 2022",Tennessee,Cleveland,"Zion Hill Rd SE",0,1,N/A
2387073,"August 13, 2022",Tennessee,Memphis,"4299 Winchester Rd",0,2,N/A
2385544,"August 12, 2022",Tennessee,Nashville,"101 University Ct",0,1,N/A
2388540,"August 12, 2022",Tennessee,Memphis,"305 S Cleveland St",0,0,N/A
2385842,"August 12, 2022",Tennessee,Collierville,"274 Harris Park St",0,1,N/A
2385815,"August 12, 2022",Tennessee,Chattanooga,"3900 block of 7th Ave",1,0,N/A
2386550,"August 12, 2022",Tennessee,Memphis,"Kerwin Dr and Battlefield Dr",1,0,N/A
2388307,"August 11, 2022",Tennessee,"Johnson City","1109 University Pkwy",0,1,N/A
2385694,"August 11, 2022",Tennessee,Murfreesboro,"1710 E Northfield Blvd",0,1,N/A
2384781,"August 11, 2022",Tennessee,Chattanooga,"4900 block of Lavender Trail",0,2,N/A
2384083,"August 10, 2022",Tennessee,Memphis,"2200 block of Tim Tam Ave",0,1,N/A
2383977,"August 9, 2022",Tennessee,Memphis,"5900 block of Hazards Cove",0,1,N/A
2383215,"August 9, 2022",Tennessee,Memphis,"Hale Ave",0,2,N/A
2383924,"August 9, 2022",Tennessee,Taft,"934 Ardmore Hwy",0,3,N/A
2382761,"August 9, 2022",Tennessee,Memphis,"300 block of Simpson Ave",0,1,N/A
2382782,"August 9, 2022",Tennessee,Antioch,"2723 Murfreesboro Pike",0,1,N/A
2382772,"August 9, 2022",Tennessee,Bolivar,"211 E Jefferson St",1,0,N/A
2382392,"August 8, 2022",Tennessee,Memphis,"1585 Sycamore View Rd",1,0,N/A
2382407,"August 8, 2022",Tennessee,Memphis,"Millbranch Rd and Crimson Rd",1,1,N/A
2384096,"August 7, 2022",Tennessee,Memphis,"4900 block of Haleville Rd",0,2,N/A
2384886,"August 7, 2022",Tennessee,Memphis,"Morlye St",0,1,N/A
2381194,"August 7, 2022",Tennessee,Nashville,"2622 Jefferson St",1,0,N/A
2381189,"August 7, 2022",Tennessee,Nashville,"82 Lafayette St",0,1,N/A
2381063,"August 7, 2022",Tennessee,Memphis,"Beale St and S BB King Blvd",0,1,N/A
2380519,"August 6, 2022",Tennessee,Memphis,"Hernando St and Vance Ave",0,1,N/A
2382130,"August 6, 2022",Tennessee,Trenton,"191 Westwood Dr",1,0,N/A
2380922,"August 6, 2022",Tennessee,Memphis,"777 N White Station Rd",1,0,N/A
2379994,"August 5, 2022",Tennessee,Memphis,"400 block of S Lauderdale St",0,1,N/A
2393993,"August 5, 2022",Tennessee,Memphis,"3896 Lamar Ave",0,1,N/A
2379645,"August 5, 2022",Tennessee,Memphis,"Willowview Ave and Getwell Rd",1,0,N/A
2380050,"August 5, 2022",Tennessee,Nashville,"3301 Creekwood Dr",1,0,N/A
2379693,"August 5, 2022",Tennessee,Nashville,"I-65 and W Trinity Ln",0,1,N/A
2382463,"August 5, 2022",Tennessee,Memphis,"491 N Highland St",0,1,N/A
2382422,"August 4, 2022",Tennessee,Covington,N/A,0,1,N/A
2378840,"August 4, 2022",Tennessee,Memphis,"N Trezevant St and Frayser Blvd",1,0,N/A
2378851,"August 4, 2022",Tennessee,Nashville,"371 Hickory Trace Dr",1,3,N/A
2379327,"August 4, 2022",Tennessee,Memphis,"521 S Highland St",0,3,N/A
2378126,"August 3, 2022",Tennessee,"La Follette","144 Log Home Lane",4,0,N/A
2430970,"August 3, 2022",Tennessee,Nashville,"2900 block of Brick Church Pike",0,1,N/A
2378150,"August 3, 2022",Tennessee,Chattanooga,"2200 block of Cheek St",0,2,N/A
2377805,"August 3, 2022",Tennessee,Memphis,"5000 block of Maiden Grass Dr",1,0,N/A
2376784,"August 2, 2022",Tennessee,Memphis,"2335 Park Ave",0,1,N/A
2377159,"August 2, 2022",Tennessee,Chattanooga,"234 Browns Ferry Rd",0,1,N/A
2376130,"August 1, 2022",Tennessee,Nashville,"95 Wallace Rd",1,0,N/A
2377989,"August 1, 2022",Tennessee,Clarksville,"1361 College St",0,1,N/A
2376777,"August 1, 2022",Tennessee,Memphis,"767 Walker Ave",1,1,N/A
2376085,"August 1, 2022",Tennessee,Cookeville,"1717 Dyer Long Rd",1,0,N/A
2375997,"August 1, 2022",Tennessee,Antioch,"Mt View Rd",0,1,N/A
2378920,"August 1, 2022",Tennessee,Memphis,"1000 block of Mississippi Blvd",1,1,N/A
2377814,"July 31, 2022",Tennessee,Moscow,TN-57,0,1,N/A
2376940,"July 31, 2022",Tennessee,Antioch,N/A,0,0,N/A
2375806,"July 31, 2022",Tennessee,Chattanooga,"2508 O'Rear St",1,0,N/A
2374486,"July 30, 2022",Tennessee,Memphis,"4500 block of Watermill Dr",0,1,N/A
2378970,"July 30, 2022",Tennessee,"Grand Junction","Walnut St",0,2,N/A
2373887,"July 30, 2022",Tennessee,Nashville,"300 Mc Cann St",0,2,N/A
2373896,"July 30, 2022",Tennessee,Nashville,"1081 Murfreesboro Pike",0,1,N/A
2373892,"July 30, 2022",Tennessee,Memphis,"2600 block of Woodcliff Dr",0,3,N/A
2373459,"July 29, 2022",Tennessee,Chattanooga,"2100 Wisdom St",0,3,N/A
2373103,"July 29, 2022",Tennessee,Nashville,"Arthur Ave and Jane St",0,1,N/A
2373292,"July 29, 2022",Tennessee,Memphis,"2800 block of Hale Ave",0,1,N/A
2373262,"July 29, 2022",Tennessee,Memphis,"1300 block of S Bellevue Blvd",0,1,N/A
2373250,"July 29, 2022",Tennessee,Chattanooga,"1400 block of Lillian Ln",0,1,N/A
2373512,"July 29, 2022",Tennessee,Memphis,"1000 block of University St",1,0,N/A
2372333,"July 28, 2022",Tennessee,Nashville,"1817 West End Ave",0,1,N/A
2372487,"July 28, 2022",Tennessee,Chattanooga,"1208 Arlington Ave",0,1,N/A
2371341,"July 27, 2022",Tennessee,Nashville,"715 Cowan St",1,0,N/A
2446888,"July 27, 2022",Tennessee,Memphis,"Thomas St and T M Henderson Ave",0,1,N/A
2371313,"July 26, 2022",Tennessee,Chattanooga,"2900 block of Taylor St",0,1,N/A
2371307,"July 26, 2022",Tennessee,Memphis,"3220 Kayla Cove",0,1,N/A
2371537,"July 26, 2022",Tennessee,Memphis,"500 block of Loraine Rd",0,0,N/A
2377930,"July 26, 2022",Tennessee,Memphis,"Getwell Rd and Cochese Ave",0,1,N/A
2371347,"July 26, 2022",Tennessee,Nashville,"6535 Premier Dr",0,1,N/A
2373436,"July 25, 2022",Tennessee,Nashville,"1564 9th Ave N",0,1,N/A
2369703,"July 25, 2022",Tennessee,Nashville,"101 University Ct",0,1,N/A
2369633,"July 25, 2022",Tennessee,Memphis,"1700 block of Euclid Ave",0,1,N/A
2371327,"July 25, 2022",Tennessee,Humboldt,"4700 Main St",1,0,N/A
2369337,"July 25, 2022",Tennessee,Memphis,"3465 Lamar Ave",0,1,N/A
2368218,"July 24, 2022",Tennessee,Memphis,"4000 block of National St",1,0,N/A
2368220,"July 24, 2022",Tennessee,Memphis,"1500 Parkway View Cir",1,0,N/A
2372421,"July 24, 2022",Tennessee,"College Grove",N/A,0,1,N/A
2369301,"July 24, 2022",Tennessee,Memphis,"Weymouth St and Bayliss Ave",0,1,N/A
2369222,"July 24, 2022",Tennessee,Memphis,"Hawthorne St",1,0,N/A
2369361,"July 24, 2022",Tennessee,Etowah,"Co Rd 783",0,1,N/A
2383972,"July 23, 2022",Tennessee,Hermitage,"Terry Ln and Morton St",0,1,N/A
2371333,"July 23, 2022",Tennessee,Etowah,"600 block of Georgia Ave",1,1,N/A
2368637,"July 22, 2022",Tennessee,Memphis,"2900 block of Oakville St",1,0,N/A
2366997,"July 22, 2022",Tennessee,Antioch,"1400 Eagle View Blvd",1,0,N/A
2369347,"July 22, 2022",Tennessee,Madison,"1331 Briarville Rd",0,1,N/A
2367474,"July 22, 2022",Tennessee,Madison,"1516 Gallatin Pike S",1,0,N/A
2366691,"July 22, 2022",Tennessee,Memphis,"Reese Rd and Southern Ave",0,1,N/A
2366794,"July 22, 2022",Tennessee,Nashville,"630 S 7th St",0,1,N/A
2366733,"July 21, 2022",Tennessee,Memphis,"2260 Elvis Presley Blvd",0,1,N/A
2365103,"July 20, 2022",Tennessee,Nashville,"201 Barker Rd",1,0,N/A
2364998,"July 20, 2022",Tennessee,Memphis,"1400 block of Oak Ridge Dr",0,1,N/A
2364149,"July 19, 2022",Tennessee,Nashville,"24 Largo Dr",1,0,N/A
2364331,"July 19, 2022",Tennessee,Nashville,"1909 8th Ave S",0,1,N/A
2364327,"July 19, 2022",Tennessee,Memphis,"960 block of Garden Row Dr",0,1,N/A
2364107,"July 18, 2022",Tennessee,Knoxville,"1400 block of Jourolman Ave",1,0,N/A
2363114,"July 18, 2022",Tennessee,Memphis,"1000 Whitehaven Ln",1,0,N/A
2363125,"July 18, 2022",Tennessee,Knoxville,"1600 block of Sails Way",1,0,N/A
2364333,"July 18, 2022",Tennessee,Nashville,"S 4th St",0,1,N/A
2362267,"July 17, 2022",Tennessee,Memphis,"1296 Bonnie Dr",0,1,N/A
2362260,"July 17, 2022",Tennessee,Memphis,"South Perkins Rd and Cottonwood Rd",0,1,N/A
2372492,"July 16, 2022",Tennessee,Chattanooga,"3743 Cummings Hwy",0,1,N/A
2361281,"July 16, 2022",Tennessee,Maynardville,"100 block of Raceway Dr",0,1,N/A
2362235,"July 16, 2022",Tennessee,Knoxville,"2500 block of Louise Ave",1,0,N/A
2366770,"July 16, 2022",Tennessee,Knoxville,"6419 Asheville Hwy",0,1,N/A
2360363,"July 15, 2022",Tennessee,Memphis,"3131 Madewell St",0,2,N/A
2360377,"July 15, 2022",Tennessee,Memphis,"900 block of Cox St",0,2,N/A
2361313,"July 15, 2022",Tennessee,Memphis,"660 block of Regent Pl",0,1,N/A
2361120,"July 15, 2022",Tennessee,Knoxville,"3001 Burnside St",1,0,N/A
2360603,"July 15, 2022",Tennessee,Nashville,"1300 block of 14th Ave S",1,0,N/A
2359798,"July 14, 2022",Tennessee,Nashville,"1500 block of Charlotte Ave",0,2,N/A
2359553,"July 14, 2022",Tennessee,Memphis,"Semmes St and Rutland Rd",1,0,N/A
2360468,"July 14, 2022",Tennessee,Memphis,"3906 Frayser-Raleigh Rd",0,1,N/A
2359600,"July 14, 2022",Tennessee,Clarksville,"Tiny Town Rd and Allen Rd",1,0,N/A
2359569,"July 14, 2022",Tennessee,Memphis,"5500 block of Apple Blossom Dr",1,2,N/A
2359563,"July 13, 2022",Tennessee,Memphis,"3443 Spottswood Ave",1,0,N/A
2358673,"July 13, 2022",Tennessee,Madison,"1500 block of Crestview Dr",0,1,N/A
2358768,"July 12, 2022",Tennessee,Memphis,"Winchester Rd",0,1,N/A
2357645,"July 12, 2022",Tennessee,Nashville,"1520 Hampton St",0,1,N/A
2358548,"July 12, 2022",Tennessee,Antioch,"5353 Cane Ridge Rd",0,1,N/A
2358543,"July 12, 2022",Tennessee,Madison,"510 Heritage Dr",0,1,N/A
2356748,"July 11, 2022",Tennessee,Chattanooga,"4115 Rossville Blvd",0,1,N/A
2356599,"July 11, 2022",Tennessee,Knoxville,"Mossy Oaks Ln",1,0,N/A
2356606,"July 11, 2022",Tennessee,Murfreesboro,"I-840 and Almaville Rd",0,2,N/A
2357578,"July 11, 2022",Tennessee,Memphis,"188 Hillview Ave",0,4,N/A
2357877,"July 11, 2022",Tennessee,Memphis,"4000 block of Breckenwood Dr",1,0,N/A
2356754,"July 11, 2022",Tennessee,Jackson,"23 Heritage Square",1,0,N/A
2356602,"July 11, 2022",Tennessee,Murfreesboro,"Baker Rd",0,1,N/A
2358592,"July 11, 2022",Tennessee,Memphis,"2580 Dunkley Ave",0,1,N/A
2356760,"July 10, 2022",Tennessee,Memphis,"Stonewall St",0,1,N/A
2362961,"July 10, 2022",Tennessee,Rockford,"S Singleton Station Rd and Continental Dr",0,2,N/A
2356589,"July 10, 2022",Tennessee,Memphis,"4394 Summer Ave",0,1,N/A
2355881,"July 10, 2022",Tennessee,Memphis,"2127 Elvis Presley Blvd",1,2,N/A
2359576,"July 10, 2022",Tennessee,Mckenzie,"Patterson Rd and Bell Store Rd",1,0,N/A
2355865,"July 10, 2022",Tennessee,Memphis,"3300 block of Brockcrest Cove",1,0,N/A
2356179,"July 10, 2022",Tennessee,Memphis,"Lamar Ave and E Shelby Dr",1,0,N/A
2356160,"July 9, 2022",Tennessee,Covington,"200 block of Steven Ave",1,0,N/A
2355083,"July 9, 2022",Tennessee,Memphis,"5932 Hickory Hill Square",0,1,N/A
2354457,"July 8, 2022",Tennessee,Memphis,"1000 block of Danita Cove",0,1,N/A
2354552,"July 8, 2022",Tennessee,Clarksville,"Hickory Grove Blvd and Sunset Dr",1,0,N/A
2354581,"July 8, 2022",Tennessee,Nashville,"827 Neelys Chase Dr",0,1,N/A
2354210,"July 8, 2022",Tennessee,Cordova,"300 block of Carriage Ct",1,0,N/A
2354227,"July 8, 2022",Tennessee,Knoxville,"7736 S Northshore Dr",0,1,N/A
2354571,"July 7, 2022",Tennessee,Nashville,"600 block of Charles E Davis Blvd",0,1,N/A
2353454,"July 7, 2022",Tennessee,Clarksville,"Wilma Rudolph Blvd Old Trenton Rd",0,1,N/A
2353470,"July 7, 2022",Tennessee,Nashville,"2830 Gallatin Pike",0,1,N/A
2360404,"July 7, 2022",Tennessee,Knoxville,"2612 Gaston Ave",1,0,N/A
2353459,"July 7, 2022",Tennessee,Elizabethton,"1010 Oak St",1,0,N/A
2352026,"July 6, 2022",Tennessee,Christiana,"Panther Creek Rd",1,0,N/A
2351933,"July 6, 2022",Tennessee,Nashville,"307 Susannah Ct",0,1,N/A
2353416,"July 6, 2022",Tennessee,Memphis,"3900 block of Camelot Ln",1,0,N/A
2351142,"July 5, 2022",Tennessee,Memphis,"3524 Westline Dr",1,0,N/A
2351924,"July 5, 2022",Tennessee,Powell,"8200 block of Brickyard Rd",0,1,N/A
2349596,"July 4, 2022",Tennessee,Cordova,"9200 block of Durhamshire Dr",0,1,N/A
2350786,"July 4, 2022",Tennessee,Nashville,"4000 block of Burrus St",0,1,N/A
2354472,"July 4, 2022",Tennessee,Memphis,"4616 Scott Crossing Dr",0,1,N/A
2349371,"July 4, 2022",Tennessee,Memphis,"3100 block of Faxon Ave",0,1,N/A
2349369,"July 4, 2022",Tennessee,Memphis,"1500 block of McLemore Ave",0,1,N/A
2348014,"July 3, 2022",Tennessee,Memphis,"5900 block of Green Drive Rd",1,0,N/A
2347188,"July 2, 2022",Tennessee,Memphis,"Evelyn Ave and East Parkway South",0,3,N/A
2346806,"July 2, 2022",Tennessee,Memphis,"5000 block of Craigmont Dr",1,0,N/A
2347823,"July 2, 2022",Tennessee,Nashville,"Commerce St and 9th Ave N",0,1,N/A
2347360,"July 2, 2022",Tennessee,Clarksville,"400 block of Ringgold Rd",1,0,N/A
2352119,"July 1, 2022",Tennessee,Nashville,"38th Ave N and John L Driver Ave",0,1,N/A
2346800,"July 1, 2022",Tennessee,Memphis,"1648 Oakwood St",1,0,N/A
2346311,"July 1, 2022",Tennessee,Memphis,"1300 block of Winchester Rd",1,0,N/A
2345499,"July 1, 2022",Tennessee,Memphis,"Valleydale Dr and Hickory Hill Rd",0,1,N/A
2345270,"June 30, 2022",Tennessee,Memphis,"4400 block of Macon Rd",0,1,N/A
2344831,"June 30, 2022",Tennessee,Memphis,"3896 Lamar Ave",1,1,N/A
2344913,"June 30, 2022",Tennessee,Sevierville,"Grassy Meadows Ln",1,0,N/A
2345928,"June 30, 2022",Tennessee,Trenton,"Narrow Gauge Rd",1,1,N/A
2344815,"June 30, 2022",Tennessee,Memphis,"2568 Peres Ave",0,3,N/A
2344699,"June 30, 2022",Tennessee,Cordova,"1000 block of Cross Wood Ln",1,0,N/A
2344063,"June 29, 2022",Tennessee,Nashville,"River Rd Pike and Gower Rd",1,0,N/A
2345265,"June 29, 2022",Tennessee,Memphis,"2700 block of Lamar Ave",0,1,N/A
2344985,"June 29, 2022",Tennessee,Memphis,"Race St and E McLemore Ave",1,0,N/A
2344257,"June 29, 2022",Tennessee,Memphis,"3000 Overton Crossing St",0,2,N/A
2344035,"June 29, 2022",Tennessee,Cordova,"1600 block of Oaken Bucket Dr",1,0,N/A
2344410,"June 29, 2022",Tennessee,Cleveland,N/A,0,1,N/A
2344424,"June 29, 2022",Tennessee,Nashville,"1020 Thompson Pl",1,0,N/A
2345833,"June 28, 2022",Tennessee,Dyersburg,"Curry St",0,2,N/A
2344003,"June 28, 2022",Tennessee,Ripley,"151 Spivey St",1,3,N/A
2342312,"June 27, 2022",Tennessee,Hendersonville,"Vietnam Veterans Blvd and US-31E BYP",0,1,N/A
2341758,"June 27, 2022",Tennessee,Chattanooga,"3300 block of Kellys Ferry Rd",0,1,N/A
2354400,"June 26, 2022",Tennessee,Memphis,"Brindley Dr and Kerwin Dr",0,1,N/A
2340909,"June 26, 2022",Tennessee,Cordova,"2016 Steeplebrook Dr",0,1,N/A
2340919,"June 26, 2022",Tennessee,Memphis,"400 E Eh Crump Blvd",1,0,N/A
2340164,"June 25, 2022",Tennessee,Memphis,"1100 block of Breedlove St",1,0,N/A
2340072,"June 25, 2022",Tennessee,Nashville,"709 Rep John Lewis Way S",1,0,N/A
2340266,"June 25, 2022",Tennessee,Memphis,"6002 Knight Arnold Rd",0,1,N/A
2340123,"June 25, 2022",Tennessee,Memphis,"165 Arkansas St",1,0,N/A
2340041,"June 24, 2022",Tennessee,Nashville,"4017 Charlotte Ave",1,0,N/A
2340062,"June 24, 2022",Tennessee,Nashville,"4314 Harding Pike",1,0,N/A
2341771,"June 24, 2022",Tennessee,Harriman,"725 Hassler Mill Rd",1,0,N/A
2339185,"June 24, 2022",Tennessee,Knoxville,"2700 block of Lay Ave",0,1,N/A
2340166,"June 24, 2022",Tennessee,Memphis,"3234 W Danville Cir",1,0,N/A
2340151,"June 24, 2022",Tennessee,Memphis,"3630 Pearson Rd",1,0,N/A
2340020,"June 24, 2022",Tennessee,Memphis,"500 block of Marianna St",0,2,N/A
2342180,"June 24, 2022",Tennessee,Nunnelly,"4100 block of Beaver Bend Dr",1,0,N/A
2339169,"June 24, 2022",Tennessee,Jackson,"1919 US-45 BYP",1,1,N/A
2338328,"June 23, 2022",Tennessee,Springfield,"Holly Cir",1,0,N/A
2340130,"June 23, 2022",Tennessee,Memphis,"5372 Knight Arnold Rd",2,0,N/A
2338290,"June 23, 2022",Tennessee,Memphis,N/A,0,1,N/A
2337574,"June 22, 2022",Tennessee,Germantown,"2900 block of S Germantown Rd",1,0,N/A
2337583,"June 21, 2022",Tennessee,Nashville,"Harding Pl and Nolensville Pike",0,1,N/A
2337395,"June 21, 2022",Tennessee,Madison,"600 block of Aideen Pl",0,1,N/A
2335697,"June 20, 2022",Tennessee,Memphis,"1100 block of Goodman St",0,1,N/A
2335730,"June 20, 2022",Tennessee,Nashville,"500 Main St",0,2,N/A
2336511,"June 20, 2022",Tennessee,Nashville,"1900 block of Westchester Dr",0,1,N/A
2335686,"June 20, 2022",Tennessee,Memphis,"Severson Ave and S Bellevue Blvd",0,1,N/A
2335004,"June 19, 2022",Tennessee,Memphis,"460 Lipford St",0,1,N/A
2334608,"June 19, 2022",Tennessee,Memphis,"S 4th St and Beale St",0,1,N/A
2334909,"June 19, 2022",Tennessee,Memphis,"4307 Graceland Dr",1,1,N/A
2336425,"June 19, 2022",Tennessee,Bolivar,"320 W Market St",1,0,N/A
2335720,"June 19, 2022",Tennessee,Nashville,"Rep John Lewis Way S and Broadway",0,1,N/A
2336506,"June 19, 2022",Tennessee,Dyersburg,"St George Ave and Forrest St",0,1,N/A
2334891,"June 19, 2022",Tennessee,Chattanooga,"1400 Rossville St",0,2,N/A
2334930,"June 19, 2022",Tennessee,Kingston,"Raby Hollow Rd and Mans Hollow Rd",1,0,N/A
2335010,"June 19, 2022",Tennessee,Memphis,"280 GE Patterson Ave",1,0,N/A
2334899,"June 18, 2022",Tennessee,Graysville,"2900 block of Retro Hughes Rd",0,1,N/A
2334054,"June 18, 2022",Tennessee,Memphis,"4000 block of Bear River Rd",0,1,N/A
2334039,"June 17, 2022",Tennessee,Memphis,"7300 block of Germanshire Ln",0,1,N/A
2334050,"June 17, 2022",Tennessee,Elizabethton,"Happy Valley St",0,1,N/A
2334043,"June 17, 2022",Tennessee,Nashville,"1441 Lebanon Pike",0,1,N/A
